Zirport ID,Name,City,Country ,IATA,ICAO,Latitude,Longitude,Altidude,Time Zone,DST,Database time zone,Type of Airport,Source
4250,Eagle County Regional Airport,Vail,United States,EGE,KEGE,39.64,-106.92,6548,-7,A,America/Denver,airport,OurAirports
4253,Cuyahoga County Airport,Richmond Heights,United States,CGF,KCGF,41.57,-81.49,879,-5,A,America/New_York,airport,OurAirports
4254,Mansfield Lahm Regional Airport,Mansfield,United States,MFD,KMFD,40.82,-82.52,1297,-5,A,America/New_York,airport,OurAirports
4255,Columbus Metropolitan Airport,Columbus,United States,CSG,KCSG,32.52,-84.94,397,-5,A,America/New_York,airport,OurAirports
4256,Lawton Fort Sill Regional Airport,Lawton,United States,LAW,KLAW,34.57,-98.42,1110,-6,A,America/Chicago,airport,OurAirports
4257,Northern Colorado Regional Airport,Fort Collins,United States,FNL,KFNL,40.45,-105.01,5016,-7,A,America/Denver,airport,OurAirports
4261,Flagstaff Pulliam Airport,Flagstaff,United States,FLG,KFLG,35.14,-111.67,7014,-7,N,America/Phoenix,airport,OurAirports
4262,Lake Tahoe Airport,South Lake Tahoe,United States,TVL,KTVL,38.89,-120,6264,-8,A,America/Los_Angeles,airport,OurAirports
4263,Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF,KTWF,42.48,-114.49,4154,-7,A,America/Denver,airport,OurAirports
4265,Martha's Vineyard Airport,Vineyard Haven MA,United States,MVY,KMVY,41.39,-70.61,67,-5,A,America/New_York,airport,OurAirports
4268,Concord Municipal Airport,Concord NH,United States,CON,KCON,43.2,-71.5,342,-5,A,America/New_York,airport,OurAirports
4270,Groton New London Airport,Groton CT,United States,GON,KGON,41.33,-72.05,9,-5,A,America/New_York,airport,OurAirports
4271,St Cloud Regional Airport,Saint Cloud,United States,STC,KSTC,45.55,-94.06,1031,-6,A,America/Chicago,airport,OurAirports
4273,Golden Triangle Regional Airport,Columbus Mississippi,United States,GTR,KGTR,33.45,-88.59,264,-6,A,America/Chicago,airport,OurAirports
4275,Bowerman Airport,Hoquiam,United States,HQM,KHQM,46.97,-123.94,18,-8,A,America/Los_Angeles,airport,OurAirports
4276,Erie International Tom Ridge Field,Erie,United States,ERI,KERI,42.08,-80.17,732,-5,A,America/New_York,airport,OurAirports
4278,Barnstable Municipal Boardman Polando Field,Barnstable,United States,HYA,KHYA,41.67,-70.28,54,-5,A,America/New_York,airport,OurAirports
4280,Sedona Airport,Sedona,United States,SDX,KSEZ,34.85,-111.79,4830,-7,A,America/Phoenix,airport,OurAirports
4284,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,MGW,KMGW,39.64,-79.92,1248,-5,A,America/New_York,airport,OurAirports
4285,Yeager Airport,Charleston,United States,CRW,KCRW,38.37,-81.59,981,-5,A,America/New_York,airport,OurAirports
4286,Wilkes Barre Scranton International Airport,Scranton,United States,AVP,KAVP,41.34,-75.72,962,-5,A,America/New_York,airport,OurAirports
4287,Bemidji Regional Airport,Bemidji,United States,BJI,KBJI,47.51,-94.93,1391,-6,A,America/Chicago,airport,OurAirports
4292,Hector International Airport,Fargo,United States,FAR,KFAR,46.92,-96.82,902,-6,A,America/Chicago,airport,OurAirports
4293,Charles B. Wheeler Downtown Airport,Kansas City,United States,MKC,KMKC,39.12,-94.59,759,-6,A,America/Chicago,airport,OurAirports
4296,Gillette Campbell County Airport,Gillette,United States,GCC,KGCC,44.35,-105.54,4365,-7,A,America/Denver,airport,OurAirports
4298,El Toro Marine Corps Air Station,Santa Ana,United States,NZJ,KNZJ,33.68,-117.73,383,-8,A,America/Los_Angeles,airport,OurAirports
4318,University Park Airport,State College Pennsylvania,United States,SCE,KUNV,40.85,-77.85,1239,-5,A,America/New_York,airport,OurAirports
4335,Key Field,Meridian,United States,MEI,KMEI,32.33,-88.75,297,-6,A,America/Chicago,airport,OurAirports
4336,Abraham Lincoln Capital Airport,Springfield,United States,SPI,KSPI,39.84,-89.68,598,-6,A,America/Chicago,airport,OurAirports
4338,Cortez Municipal Airport,Cortez,United States,CEZ,KCEZ,37.3,-108.63,5918,-7,A,America/Denver,airport,OurAirports
4339,Yampa Valley Airport,Hayden,United States,HDN,KHDN,40.48,-107.22,6606,-7,A,America/Denver,airport,OurAirports
4340,Gallup Municipal Airport,Gallup,United States,GUP,KGUP,35.51,-108.79,6472,-7,A,America/Denver,airport,OurAirports
4341,Liberal Mid-America Regional Airport,Liberal,United States,LBL,KLBL,37.04,-100.96,2885,-6,A,America/Chicago,airport,OurAirports
4342,Lamar Municipal Airport,Lamar,United States,LAA,KLAA,38.07,-102.69,3706,-7,A,America/Denver,airport,OurAirports
4343,Renner Field-Goodland Municipal Airport,Goodland,United States,GLD,KGLD,39.37,-101.7,3656,-7,A,America/Denver,airport,OurAirports
4344,Yellowstone Regional Airport,Cody,United States,COD,KCOD,44.52,-109.02,5102,-7,A,America/Denver,airport,OurAirports
4348,Springfield Branson National Airport,Springfield,United States,SGF,KSGF,37.25,-93.39,1268,-6,A,America/Chicago,airport,OurAirports
4354,Joplin Regional Airport,Joplin,United States,JLN,KJLN,37.15,-94.5,981,-6,A,America/Chicago,airport,OurAirports
4355,Lehigh Valley International Airport,Allentown,United States,ABE,KABE,40.65,-75.44,393,-5,A,America/New_York,airport,OurAirports
4356,Northwest Arkansas Regional Airport,Bentonville,United States,XNA,KXNA,36.28,-94.31,1287,-6,A,America/Chicago,airport,OurAirports
4359,South Bend Regional Airport,South Bend,United States,SBN,KSBN,41.71,-86.32,799,-5,A,America/New_York,airport,OurAirports
4383,Smith Field,Fort Wayne IN,United States,SMD,KSMD,41.14,-85.15,835,-5,A,America/New_York,airport,OurAirports
4384,California Redwood Coast-Humboldt County Airport,Arcata CA,United States,ACV,KACV,40.98,-124.11,221,-8,A,America/Los_Angeles,airport,OurAirports
4386,Albert J Ellis Airport,Jacksonville NC,United States,OAJ,KOAJ,34.83,-77.61,94,-5,A,America/New_York,airport,OurAirports
4387,Tuscaloosa Regional Airport,Tuscaloosa AL,United States,TCL,KTCL,33.22,-87.61,170,-6,A,America/Chicago,airport,OurAirports
4388,Dubuque Regional Airport,Dubuque IA,United States,DBQ,KDBQ,42.4,-90.71,1077,-6,A,America/Chicago,airport,OurAirports
5714,Aberdeen Regional Airport,Aberdeen,United States,ABR,KABR,45.45,-98.42,1302,-6,A,America/Chicago,airport,OurAirports
5715,Southwest Georgia Regional Airport,Albany,United States,ABY,KABY,31.54,-84.19,197,-5,A,America/New_York,airport,OurAirports
5716,Athens Ben Epps Airport,Athens,United States,AHN,KAHN,33.95,-83.33,808,-5,A,America/New_York,airport,OurAirports
5717,Alamogordo White Sands Regional Airport,Alamogordo,United States,ALM,KALM,32.84,-105.99,4200,-7,A,America/Denver,airport,OurAirports
5718,Waterloo Regional Airport,Waterloo,United States,ALO,KALO,42.56,-92.4,873,-6,A,America/Chicago,airport,OurAirports
5719,Walla Walla Regional Airport,Walla Walla,United States,ALW,KALW,46.09,-118.29,1194,-8,A,America/Los_Angeles,airport,OurAirports
5720,Alpena County Regional Airport,Alpena,United States,APN,KAPN,45.08,-83.56,690,-5,A,America/New_York,airport,OurAirports
5721,Watertown Regional Airport,Watertown,United States,ATY,KATY,44.91,-97.15,1749,-6,A,America/Chicago,airport,OurAirports
5722,Bradford Regional Airport,Bradford,United States,BFD,KBFD,41.8,-78.64,2143,-5,A,America/New_York,airport,OurAirports
5723,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,United States,BFF,KBFF,41.87,-103.6,3967,-7,A,America/Denver,airport,OurAirports
5724,Raleigh County Memorial Airport,Beckley,United States,BKW,KBKW,37.79,-81.12,2504,-5,A,America/New_York,airport,OurAirports
5725,Brunswick Golden Isles Airport,Brunswick,United States,BQK,KBQK,31.26,-81.47,26,-5,A,America/New_York,airport,OurAirports
5726,Southeast Iowa Regional Airport,Burlington,United States,BRL,KBRL,40.78,-91.13,698,-6,A,America/Chicago,airport,OurAirports
5727,Jack Mc Namara Field Airport,Crescent City,United States,CEC,KCEC,41.78,-124.24,61,-8,A,America/Los_Angeles,airport,OurAirports
5728,Cape Girardeau Regional Airport,Cape Girardeau,United States,CGI,KCGI,37.23,-89.57,342,-6,A,America/Chicago,airport,OurAirports
5729,Chippewa County International Airport,Sault Ste Marie,United States,CIU,KCIU,46.25,-84.47,800,-5,A,America/New_York,airport,OurAirports
5730,North Central West Virginia Airport,Clarksburg,United States,CKB,KCKB,39.3,-80.23,1217,-5,A,America/New_York,airport,OurAirports
5731,William R Fairchild International Airport,Port Angeles,United States,CLM,KCLM,48.12,-123.5,291,-8,A,America/Los_Angeles,airport,OurAirports
5732,Houghton County Memorial Airport,Hancock,United States,CMX,KCMX,47.17,-88.49,1095,-5,A,America/New_York,airport,OurAirports
5733,Dodge City Regional Airport,Dodge City,United States,DDC,KDDC,37.76,-99.97,2594,-6,A,America/Chicago,airport,OurAirports
5734,DuBois Regional Airport,Du Bois,United States,DUJ,KDUJ,41.18,-78.9,1817,-5,A,America/New_York,airport,OurAirports
5735,Chippewa Valley Regional Airport,Eau Claire,United States,EAU,KEAU,44.87,-91.48,913,-6,A,America/Chicago,airport,OurAirports
5736,Elko Regional Airport,Elko,United States,EKO,KEKO,40.82,-115.79,5140,-8,A,America/Los_Angeles,airport,OurAirports
5737,New Bedford Regional Airport,New Bedford,United States,EWB,KEWB,41.68,-70.96,80,-5,A,America/New_York,airport,OurAirports
5738,Fayetteville Regional Grannis Field,Fayetteville,United States,FAY,KFAY,34.99,-78.88,189,-5,A,America/New_York,airport,OurAirports
5739,Wokal Field Glasgow International Airport,Glasgow,United States,GGW,KGGW,48.21,-106.61,2296,-7,A,America/Denver,airport,OurAirports
5740,Central Nebraska Regional Airport,Grand Island,United States,GRI,KGRI,40.97,-98.31,1847,-6,A,America/Chicago,airport,OurAirports
5741,Memorial Field,Hot Springs,United States,HOT,KHOT,34.48,-93.1,540,-6,A,America/Chicago,airport,OurAirports
5742,Tri-State/Milton J. Ferguson Field,Huntington,United States,HTS,KHTS,38.37,-82.56,828,-5,A,America/New_York,airport,OurAirports
5744,Kirksville Regional Airport,Kirksville,United States,IRK,KIRK,40.09,-92.54,966,-6,A,America/Chicago,airport,OurAirports
5745,Jamestown Regional Airport,Jamestown,United States,JMS,KJMS,46.93,-98.68,1500,-6,A,America/Chicago,airport,OurAirports
5746,Laramie Regional Airport,Laramie,United States,LAR,KLAR,41.31,-105.68,7284,-7,A,America/Denver,airport,OurAirports
5747,Arnold Palmer Regional Airport,Latrobe,United States,LBE,KLBE,40.28,-79.4,1199,-5,A,America/New_York,airport,OurAirports
5748,North Platte Regional Airport Lee Bird Field,North Platte,United States,LBF,KLBF,41.13,-100.68,2777,-6,A,America/Chicago,airport,OurAirports
5749,Lebanon Municipal Airport,Lebanon,United States,LEB,KLEB,43.63,-72.3,603,-5,A,America/New_York,airport,OurAirports
5750,Crater Lake-Klamath Regional Airport,Klamath Falls,United States,LMT,KLMT,42.16,-121.73,4095,-8,A,America/Los_Angeles,airport,OurAirports
5751,Lancaster Airport,Lancaster,United States,LNS,KLNS,40.12,-76.3,403,-5,A,America/New_York,airport,OurAirports
5752,Lewistown Municipal Airport,Lewistown,United States,LWT,KLWT,47.05,-109.47,4170,-7,A,America/Denver,airport,OurAirports
5753,Lynchburg Regional Preston Glenn Field,Lynchburg,United States,LYH,KLYH,37.33,-79.2,938,-5,A,America/New_York,airport,OurAirports
5754,Muskegon County Airport,Muskegon,United States,MKG,KMKG,43.17,-86.24,629,-5,A,America/New_York,airport,OurAirports
5755,Frank Wiley Field,Miles City,United States,MLS,KMLS,46.43,-105.89,2630,-7,A,America/Denver,airport,OurAirports
5756,Northwest Alabama Regional Airport,Muscle Shoals,United States,MSL,KMSL,34.75,-87.61,551,-6,A,America/Chicago,airport,OurAirports
5757,Southwest Oregon Regional Airport,North Bend,United States,OTH,KOTH,43.42,-124.25,17,-8,A,America/Los_Angeles,airport,OurAirports
5758,Owensboro Daviess County Airport,Owensboro,United States,OWB,KOWB,37.74,-87.17,407,-6,A,America/Chicago,airport,OurAirports
5759,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,PIB,KPIB,31.47,-89.34,298,-6,A,America/Chicago,airport,OurAirports
5760,Pocatello Regional Airport,Pocatello,United States,PIH,KPIH,42.91,-112.6,4452,-7,A,America/Denver,airport,OurAirports
5761,Pierre Regional Airport,Pierre,United States,PIR,KPIR,44.38,-100.29,1744,-6,A,America/Chicago,airport,OurAirports
5762,Pellston Regional Airport of Emmet County Airport,Pellston,United States,PLN,KPLN,45.57,-84.8,721,-5,A,America/New_York,airport,OurAirports
5763,Portsmouth International at Pease Airport,Portsmouth,United States,PSM,KPSM,43.08,-70.82,100,-5,A,America/New_York,airport,OurAirports
5764,Reading Regional Carl A Spaatz Field,Reading,United States,RDG,KRDG,40.38,-75.97,344,-5,A,America/New_York,airport,OurAirports
5765,Rhinelander Oneida County Airport,Rhinelander,United States,RHI,KRHI,45.63,-89.47,1624,-6,A,America/Chicago,airport,OurAirports
5766,Southwest Wyoming Regional Airport,Rock Springs,United States,RKS,KRKS,41.59,-109.07,6764,-7,A,America/Denver,airport,OurAirports
5767,Rutland - Southern Vermont Regional Airport,Rutland,United States,RUT,KRUT,43.53,-72.95,787,-5,A,America/New_York,airport,OurAirports
5768,San Luis County Regional Airport,San Luis Obispo,United States,SBP,KSBP,35.24,-120.64,212,-8,A,America/Los_Angeles,airport,OurAirports
5769,Sheridan County Airport,Sheridan,United States,SHR,KSHR,44.77,-106.98,4021,-7,A,America/Denver,airport,OurAirports
5770,Adirondack Regional Airport,Saranac Lake,United States,SLK,KSLK,44.39,-74.21,1663,-5,A,America/New_York,airport,OurAirports
5771,Salina Municipal Airport,Salina,United States,SLN,KSLN,38.79,-97.65,1288,-6,A,America/Chicago,airport,OurAirports
5772,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,United States,SMX,KSMX,34.9,-120.46,261,-8,A,America/Los_Angeles,airport,OurAirports
5773,Tupelo Regional Airport,Tupelo,United States,TUP,KTUP,34.27,-88.77,346,-6,A,America/Chicago,airport,OurAirports
5774,Quincy Regional Baldwin Field,Quincy,United States,UIN,KUIN,39.94,-91.19,768,-6,A,America/Chicago,airport,OurAirports
5775,Victoria Regional Airport,Victoria,United States,VCT,KVCT,28.85,-96.92,115,-6,A,America/Chicago,airport,OurAirports
5776,Valdosta Regional Airport,Valdosta,United States,VLD,KVLD,30.78,-83.28,203,-5,A,America/New_York,airport,OurAirports
5777,Worland Municipal Airport,Worland,United States,WRL,KWRL,43.97,-107.95,4227,-7,A,America/Denver,airport,OurAirports
5779,Yakima Air Terminal McAllister Field,Yakima,United States,YKM,KYKM,46.57,-120.54,1099,-8,A,America/Los_Angeles,airport,OurAirports
5959,Adak Airport,Adak Island,United States,ADK,PADK,51.88,-176.65,18,-10,A,America/Adak,airport,OurAirports
5960,Gustavus Airport,Gustavus,United States,GST,PAGS,58.43,-135.71,35,-9,A,America/Anchorage,airport,OurAirports
5961,Skagway Airport,Skagway,United States,SGY,PAGY,59.46,-135.32,44,-9,A,America/Anchorage,airport,OurAirports
5962,Holy Cross Airport,Holy Cross,United States,HCR,PAHC,62.19,-159.77,70,-9,A,America/Anchorage,airport,OurAirports
5963,Haines Airport,Haines,United States,HNS,PAHN,59.24,-135.52,15,-9,A,America/Anchorage,airport,OurAirports
5964,Kalskag Airport,Kalskag,United States,KLG,PALG,61.54,-160.34,55,-9,A,America/Anchorage,airport,OurAirports
5965,McGrath Airport,Mcgrath,United States,MCG,PAMC,62.95,-155.61,341,-9,A,America/Anchorage,airport,OurAirports
5966,Mountain Village Airport,Mountain Village,United States,MOU,PAMO,62.1,-163.68,337,-9,A,America/Anchorage,airport,OurAirports
5967,Aniak Airport,Aniak,United States,ANI,PANI,61.58,-159.54,88,-9,A,America/Anchorage,airport,OurAirports
5968,Chevak Airport,Chevak,United States,VAK,PAVA,61.54,-165.6,75,-9,A,America/Anchorage,airport,OurAirports
5969,Wrangell Airport,Wrangell,United States,WRG,PAWG,56.48,-132.37,49,-9,A,America/Anchorage,airport,OurAirports
5989,Kalaupapa Airport,Molokai,United States,LUP,PHLU,21.21,-156.97,24,-10,A,Pacific/Honolulu,airport,OurAirports
6126,Aleknagik / New Airport,Aleknagik,United States,WKK,5A8,59.28,-158.62,66,-9,A,America/Anchorage,airport,OurAirports
6128,Mercer County Airport,Bluefield,United States,BLF,KBLF,37.3,-81.21,2857,-5,A,America/New_York,airport,OurAirports
6130,Mid Delta Regional Airport,Greenville,United States,GLH,KGLH,33.48,-90.99,131,-6,A,America/Chicago,airport,OurAirports
6133,Tri Cities Airport,Pasco,United States,PSC,KPSC,46.26,-119.12,410,-8,A,America/Los_Angeles,airport,OurAirports
6134,Akutan Seaplane Base,Akutan,United States,KQA,KQA,54.13,-165.78,0,-9,A,America/Anchorage,airport,OurAirports
6136,Lopez Island Airport,Lopez,United States,LPS,S31,48.48,-122.94,209,-8,A,America/Los_Angeles,airport,OurAirports
6415,Waikoloa Heliport,Waikoloa Village,United States,WKL,HI07,19.92,-155.86,119,-10,N,Pacific/Honolulu,airport,OurAirports
6426,Worcester Regional Airport,Worcester,United States,ORH,KORH,42.27,-71.88,1009,-5,A,America/New_York,airport,OurAirports
6445,Bremerton National Airport,Bremerton,United States,PWT,KPWT,47.49,-122.76,444,-8,A,America/Los_Angeles,airport,OurAirports
6446,Spencer Municipal Airport,Spencer,United States,SPW,KSPW,43.17,-95.2,1339,-6,A,America/Chicago,airport,OurAirports
6447,Jefferson City Memorial Airport,Jefferson City,United States,JEF,KJEF,38.59,-92.16,549,-6,A,America/Chicago,airport,OurAirports
6456,Provincetown Municipal Airport,Provincetown,United States,PVC,KPVC,42.07,-70.22,9,-5,A,America/New_York,airport,OurAirports
6481,Fullerton Municipal Airport,Fullerton,United States,FUL,KFUL,33.87,-117.98,96,-8,A,America/Los_Angeles,airport,OurAirports
6482,Concord-Padgett Regional Airport,Concord,United States,USA,KJQF,35.39,-80.71,705,-5,A,America/New_York,airport,OurAirports
6494,Friedman Memorial Airport,Hailey,United States,SUN,KSUN,43.5,-114.3,5318,-7,A,America/Denver,airport,OurAirports
6500,Mason City Municipal Airport,Mason City,United States,MCW,KMCW,43.16,-93.33,1213,-6,A,America/Chicago,airport,OurAirports
6505,Phoenix-Mesa-Gateway Airport,Mesa,United States,AZA,KIWA,33.31,-111.65,1382,-7,N,America/Phoenix,airport,OurAirports
6712,Anaktuvuk Pass Airport,Anaktuvuk Pass,United States,AKP,PAKP,68.13,-151.74,2102,-9,A,America/Anchorage,airport,OurAirports
6713,Anvik Airport,Anvik,United States,ANV,PANV,62.65,-160.19,291,-9,A,America/Anchorage,airport,OurAirports
6714,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,ATK,PATQ,70.47,-157.44,96,-9,A,America/Anchorage,airport,OurAirports
